id,CO2_working_capacity [mL/g]
10620,48.525566
10621,35.89175
10622,59.417263
10623,93.05047
10624,85.788315
10625,47.863266
10626,88.49781
10627,81.79211
10628,47.997284
10629,116.59959
10630,67.61278
10631,69.88462
10632,54.24817
10633,47.479187
10634,53.48635
10635,72.923935
10636,61.32134
10637,73.474525
10638,223.7564
10639,73.431656
10640,71.542534
10641,103.18254
10642,83.18286
10643,73.29964
10644,96.69042
10645,67.06416
10646,49.971706
10647,76.86001
10648,49.873016
10649,59.27218
10650,49.74422
10651,51.266636
10652,30.960419
10653,85.96455
10654,84.4956
10655,70.65611
10656,68.20609
10657,86.34495
10658,115.14299
10659,87.03663
10660,89.1241
10661,48.685024
10662,87.65326
10663,49.49807
10664,62.401608
10665,83.68353
10666,56.318993
10667,80.27474
10668,52.057484
10669,50.42385
10670,49.91364
10671,258.85196
10672,83.51914
10673,124.27036
10674,97.836174
10675,54.45995
10676,56.448044
10677,120.09322
10678,42.222176
10679,59.282272
10680,51.538136
10681,58.569786
10682,97.078476
10683,92.103195
10684,66.555534
10685,110.23336
10686,85.860176
10687,67.69456
10688,36.775112
10689,112.32862
10690,57.461414
10691,45.894913
10692,91.637695
10693,48.515697
10694,52.926746
10695,52.444447
10696,56.050858
10697,66.008446
10698,95.62895
10699,37.011368
10700,52.397804
10701,65.576584
10702,60.40016
10703,104.60308
10704,91.27559
10705,51.51596
10706,50.88144
10707,43.5925
10708,64.74543
10709,51.951664
10710,41.84983
10711,47.22649
10712,72.73637
10713,39.97985
10714,61.119614
10715,75.199455
10716,49.85486
10717,66.29922
10718,45.343315
10719,50.674385
10720,49.87676
10721,74.44968
10722,109.75469
10723,107.18515
10724,91.03477
10725,95.23407
10726,53.531475
10727,48.529694
10728,101.88332
10729,100.94841
10730,153.8843
10731,61.08566
10732,50.76458
10733,69.621346
10734,60.36645
10735,60.745995
10736,78.50959
10737,66.88003
10738,51.314926
10739,66.716606
10740,83.60247
10741,87.90919
10742,57.028534
10743,47.920708
10744,74.01033
10745,44.65335
10746,83.165634
10747,94.210556
10748,92.274536
10749,63.68246
10750,100.66941
10751,90.26618
10752,88.91169
10753,39.337242
10754,65.487885
10755,90.89694
10756,79.40833
10757,87.66874
10758,82.04727
10759,94.737686
10760,52.136246
10761,90.307076
10762,85.73373
10763,62.537205
10764,66.22224
10765,93.679504
10766,61.786625
10767,83.91106
10768,73.950584
10769,28.972755
10770,92.96604
10771,113.16715
10772,73.50708
10773,101.95771
10774,86.81492
10775,41.521107
10776,68.45756
10777,49.64724
10778,69.03326
10779,44.484833
10780,109.50389
10781,50.86943
10782,68.94075
10783,27.233171
10784,41.550064
10785,49.192272
10786,49.48635
10787,73.393684
10788,51.902744
10789,42.61574
10790,96.83668
10791,71.75551
10792,80.58551
10793,35.98827
10794,59.16443
10795,83.93721
10796,49.502724
10797,67.02573
10798,55.72839
10799,27.61046
10800,74.74847
10801,30.336655
10802,47.788807
10803,82.41922
10804,60.26935
10805,64.40062
10806,78.056335
10807,47.354454
10808,92.49944
10809,79.76796
10810,90.814285
10811,74.858574
10812,59.693848
10813,47.926796
10814,84.90951
10815,107.42495
10816,216.4298
10817,68.88685
10818,88.851524
10819,50.628998
10820,77.37543
10821,56.238625
10822,67.63715
10823,51.997658
10824,66.92542
10825,50.97006
10826,59.056824
10827,64.611984
10828,29.648983
10829,94.68366
10830,52.15309
10831,74.557205
10832,56.048286
10833,44.952248
10834,49.219917
10835,72.60105
10836,80.8686
10837,70.52979
10838,46.077034
10839,79.1455
10840,55.24325
10841,41.944176
10842,56.370552
10843,66.43242
10844,63.107857
10845,76.87757
10846,42.43434
10847,91.74838
10848,53.179485
10849,44.19368
10850,52.494896
10851,89.32934
10852,36.38102
10853,66.71707
10854,73.29613
10855,63.46331
10856,71.654625
10857,69.7954
10858,62.339024
10859,111.51881
10860,53.850834
10861,70.29902
10862,45.426163
10863,65.328636
10864,75.67989
10865,49.19316
10866,41.986732
10867,50.014206
10868,88.73599
10869,72.95919
10870,47.77341
10871,110.079544
10872,49.352013
10873,18.344452
10874,38.259483
10875,72.28767
10876,49.002884
10877,62.552177
10878,83.236946
10879,82.53525
10880,50.92568
10881,45.133568
10882,48.251522
10883,60.27292
10884,38.472687
10885,78.63225
10886,85.02814
10887,58.685852
10888,51.064102
10889,81.735634
10890,30.105995
10891,65.33438
10892,106.23715
10893,94.87405
10894,51.881733
10895,46.655285
10896,64.30619
10897,79.94741
10898,67.91851
10899,38.847984
10900,85.695244
10901,75.32088
10902,82.804886
10903,80.08604
10904,81.316574
10905,44.673786
10906,69.43464
10907,50.928635
10908,89.65917
10909,24.778124
10910,83.033875
10911,51.80205
10912,48.50288
10913,91.112434
10914,50.06595
10915,47.19338
10916,77.642654
10917,89.72862
10918,44.861385
10919,131.37239
10920,65.7404
10921,73.55908
10922,36.858902
10923,65.64526
10924,68.62408
10925,63.103138
10926,24.973356
10927,96.191154
10928,93.01269
10929,75.515434
10930,50.345196
10931,73.68918
10932,92.66128
10933,49.469
10934,67.03872
10935,44.236195
10936,60.4225
10937,29.029512
10938,47.144417
10939,65.87088
10940,110.312256
10941,86.02171
10942,97.05208
10943,72.69797
10944,93.07871
10945,97.072395
10946,55.535732
10947,53.59483
10948,59.619785
10949,91.73867
10950,96.918686
10951,83.91743
10952,89.57674
10953,80.570984
10954,79.84789
10955,71.301346
10956,50.45421
10957,55.22705
10958,53.101665
10959,81.596664
10960,78.34058
10961,69.49574
10962,45.217922
10963,64.906364
10964,24.878971
10965,89.77328
10966,48.71072
10967,65.65044
10968,88.40413
10969,154.43527
10970,84.80756
10971,141.47052
10972,51.3336
10973,52.95953
10974,51.76843
10975,85.226006
10976,47.580833
10977,46.88768
10978,59.74286
10979,51.077534
10980,100.39658
10981,54.776115
10982,117.976265
10983,48.644966
10984,83.88982
10985,79.94094
10986,52.173214
10987,54.322403
10988,38.37468
10989,73.72594
10990,44.788994
10991,52.142536
10992,134.41446
10993,48.274944
10994,87.71641
10995,58.378685
10996,73.00696
10997,76.361694
10998,117.1546
10999,57.21471
11000,66.53831
11001,95.98717
11002,89.82583
11003,91.91817
11004,48.059227
11005,80.079926
11006,44.380352
11007,63.989967
11008,66.507126
11009,68.95257
11010,47.690422
11011,55.24019
11012,67.598885
11013,95.82139
11014,71.25044
11015,61.66966
11016,74.867134
11017,36.978798
11018,47.094227
11019,91.55843
11020,76.396164
11021,103.53583
11022,50.1628
11023,51.244743
11024,91.613045
11025,57.47768
11026,75.31956
11027,48.068367
11028,51.65266
11029,110.07752
11030,147.4054
11031,86.96053
11032,48.4049
11033,68.091866
11034,58.526558
11035,85.04013
11036,64.709755
11037,27.874987
11038,50.594322
11039,47.75419
11040,76.77298
11041,90.3097
11042,52.479744
11043,93.75125
11044,77.74662
11045,64.32608
11046,45.967777
11047,49.00913
11048,37.757088
11049,92.29113
11050,57.36972
11051,70.66987
11052,39.66246
11053,85.15853
11054,44.417583
11055,69.17889
11056,54.20923
11057,85.24613
11058,105.160576
11059,93.52281
11060,115.78302
11061,48.030518
11062,115.6587
11063,73.17333
11064,67.91733
11065,60.627644
11066,66.77491
11067,66.598366
11068,87.454765
11069,71.652985
11070,45.784473
11071,43.276367
11072,53.87346
11073,63.095474
11074,99.49384
11075,143.10477
11076,118.09023
11077,59.320797
11078,80.75519
11079,67.501724
11080,48.503605
11081,45.60992
11082,65.60995
11083,54.557
11084,32.652317
11085,51.497845
11086,50.51931
11087,91.96421
11088,46.369816
11089,50.738823
11090,83.20456
11091,119.10719
11092,49.17757
11093,34.799866
11094,62.89136
11095,64.458244
11096,75.57199
11097,96.4222
11098,49.97288
11099,89.38974
11100,36.443314
11101,39.47624
11102,101.27835
11103,114.51693
11104,68.77792
11105,92.21895
11106,36.881622
11107,89.04834
11108,37.880966
11109,80.126396
11110,75.3254
11111,108.810524
11112,45.911263
11113,42.833748
11114,63.281403
11115,78.75386
11116,70.6555
11117,85.60796
11118,49.89805
11119,95.12054
11120,100.84159
11121,65.114
11122,151.50061
11123,48.6932
11124,56.235878
11125,66.66828
11126,101.412254
11127,46.205
11128,52.032864
11129,80.17631
11130,51.589985
11131,96.379944
11132,46.65363
11133,71.163
11134,53.160706
11135,72.3785
11136,91.73382
11137,67.736046
11138,70.84707
11139,95.078964
11140,102.421684
11141,50.718018
11142,43.547
11143,60.182312
11144,42.975418
11145,72.15469
11146,53.395626
11147,50.36559
11148,61.635853
11149,151.34016
11150,118.922165
11151,51.06805
11152,53.528698
11153,51.595863
11154,78.17067
11155,62.678574
11156,68.42507
11157,68.702995
11158,73.88241
11159,67.99938
11160,65.67251
11161,95.61928
11162,66.654816
11163,50.4636
11164,48.03067
11165,56.561306
11166,44.992542
11167,55.156025
11168,57.931965
11169,59.121643
11170,58.148792
11171,57.932808
11172,45.514305
11173,41.01542
11174,64.97245
11175,74.139336
11176,71.4318
11177,72.711296
11178,76.49046
11179,41.058083
11180,62.32682
11181,46.195183
11182,37.60009
11183,88.405716
11184,129.10732
11185,50.875595
11186,55.85078
11187,55.459087
11188,50.111717
11189,80.78252
11190,53.15349
11191,73.56063
11192,75.52418
11193,56.467197
11194,69.33255
11195,38.02198
11196,55.993263
11197,100.68691
11198,58.774902
11199,127.95768
11200,45.610065
11201,47.06325
11202,63.61395
11203,119.88103
11204,51.00506
11205,53.550117
11206,85.4235
11207,34.373466
11208,52.44656
11209,48.43248
11210,74.713844
11211,90.454025
11212,66.3037
11213,85.59866
11214,50.153606
11215,94.38108
11216,50.4668
11217,123.063515
11218,80.18925
11219,83.131165
11220,63.32049
11221,60.52727
11222,65.02554
11223,46.280376
11224,58.732613
11225,72.96519
11226,92.6829
11227,61.656303
11228,52.654766
11229,49.877632
11230,51.407536
11231,40.564342
11232,40.053333
11233,95.27596
11234,71.10578
11235,90.82086
11236,103.60419
11237,45.355278
11238,34.331947
11239,84.74779
11240,47.709015
11241,65.89707
11242,88.395355
11243,89.80538
11244,51.21458
11245,101.40262
11246,63.22881
11247,65.13372
11248,79.516846
11249,86.781364
11250,51.527138
11251,47.493244
11252,103.7459
11253,45.486847
11254,58.39794
11255,43.19016
11256,69.03361
11257,43.517654
11258,103.51064
11259,60.536747
11260,51.34449
11261,66.21173
11262,70.21083
11263,140.73451
11264,53.84784
11265,85.82705
11266,73.59876
11267,74.64646
11268,54.24586
11269,86.29832
11270,43.763664
11271,38.400585
11272,47.32023
11273,64.83983
11274,61.936405
11275,79.01498
11276,82.49193
11277,34.489334
11278,85.43844
11279,79.24492
11280,44.383465
11281,49.243404
11282,40.927895
11283,45.243904
11284,118.045334
11285,56.364563
11286,98.899345
11287,64.01859
11288,50.504112
11289,172.8011
11290,84.86799
11291,48.93104
11292,90.53634
11293,50.16896
11294,47.852604
11295,95.17951
11296,79.91889
11297,129.37936
11298,64.7867
11299,162.20813
11300,50.823895
11301,52.437035
11302,55.88561
11303,88.31873
11304,50.48039
11305,60.75099
11306,47.563347
11307,46.239056
11308,81.45699
11309,65.23709
11310,70.30496
11311,69.858635
11312,53.377594
11313,59.531708
11314,59.187714
11315,60.911304
11316,72.93314
11317,67.49366
11318,77.86411
11319,49.809586
11320,61.002247
11321,76.38792
11322,70.70305
11323,47.159767
11324,87.59337
11325,72.04911
11326,58.23939
11327,89.88109
11328,47.208157
11329,48.411587
11330,51.36124
11331,97.18272
11332,447.74576
11333,74.77433
11334,40.92227
11335,41.27616
11336,65.071075
11337,79.81565
11338,32.672417
11339,54.29011
11340,74.576355
11341,61.978603
11342,89.004585
11343,77.904976
11344,47.72024
11345,56.27697
11346,43.230507
11347,50.784054
11348,62.519062
11349,89.405785
11350,79.60085
11351,77.739365
11352,44.930008
11353,48.836643
11354,37.832672
11355,49.990047
11356,50.26007
11357,100.399025
11358,48.395657
11359,81.95243
11360,85.15483
11361,75.60277
11362,49.363724
11363,54.53097
11364,106.385376
11365,47.991047
11366,79.41262
11367,43.96721
11368,99.77761
11369,51.630894
11370,81.09648
11371,51.06481
11372,66.14503
11373,51.87287
11374,94.55291
11375,44.082443
11376,48.92631
11377,90.798744
11378,77.491035
11379,50.941383
11380,67.0554
11381,89.429405
11382,45.06822
11383,56.323856
11384,50.466953
11385,56.9497
11386,46.084526
11387,97.572845
11388,46.192856
11389,92.060165
11390,51.66959
11391,56.681522
11392,66.81432
11393,51.606697
11394,46.631855
11395,64.222946
11396,46.305397
11397,55.466637
11398,44.67115
11399,94.16204
11400,42.203335
11401,64.44515
11402,48.338863
11403,45.251656
11404,68.09051
11405,70.98354
11406,51.840733
11407,63.174427
11408,44.13199
11409,45.066788
11410,50.17688
11411,52.305717
11412,65.74602
11413,51.487106
11414,71.39714
11415,81.59628
11416,107.56348
11417,105.173515
11418,104.902374
11419,81.843605
11420,82.99676
11421,66.98873
11422,67.87489
11423,68.6969
11424,25.902798
11425,48.204353
11426,71.98747
11427,49.627666
11428,70.74242
11429,95.15612
11430,66.55396
11431,52.806923
11432,75.78649
11433,53.08961
11434,72.98471
11435,85.66719
11436,34.22274
11437,57.708378
11438,91.47099
11439,68.12168
11440,47.224056
11441,55.095047
11442,47.73256
11443,56.845787
11444,67.03198
11445,42.2354
11446,63.17254
11447,66.99943
11448,84.45891
11449,49.713158
11450,54.33936
11451,52.155254
11452,95.4382
11453,74.676094
11454,75.69341
11455,49.263138
11456,65.632286
11457,71.75863
11458,41.48377
11459,77.927925
11460,47.28411
11461,39.342426
11462,68.656
11463,44.860126
11464,95.06844
11465,65.2538
11466,95.20826
11467,48.977
11468,41.68509
11469,67.00514
11470,72.52267
11471,48.927547
11472,61.23841
11473,50.300674
11474,55.745705
11475,39.25222
11476,57.49102
11477,58.095356
11478,52.614536
11479,51.112732
11480,78.62403
11481,42.425724
11482,92.481384
11483,91.474
11484,94.809525
11485,111.18485
11486,96.463875
11487,67.38466
11488,83.884705
11489,71.03835
11490,57.739574
11491,58.66906
11492,34.03699
11493,48.58132
11494,61.669792
11495,39.59581
11496,84.21544
11497,89.12337
11498,71.0433
11499,46.285248
11500,49.32756
11501,55.49109
11502,84.702965
11503,54.73637
11504,57.798313
11505,51.900078
11506,48.594975
11507,76.6037
11508,87.81766
11509,66.62568
11510,58.367035
11511,45.337715
11512,53.782265
11513,45.19825
11514,36.078026
11515,52.74841
11516,73.532234
11517,66.69118
11518,99.84971
11519,54.613304
11520,58.194824
11521,66.50593
11522,49.35838
11523,88.2728
11524,166.26572
11525,68.60769
11526,76.769684
11527,36.007935
11528,159.6551
11529,32.941887
11530,61.463844
11531,56.433266
11532,51.656326
11533,67.27151
11534,69.45307
11535,64.52312
11536,125.55613
11537,95.97442
11538,85.41479
11539,93.60818
11540,53.509457
11541,46.248577
11542,80.31521
11543,148.60123
11544,113.31668
11545,50.52379
11546,86.732834
11547,44.62653
11548,107.51846
11549,123.98701
11550,105.27156
11551,40.0122
11552,116.24387
11553,69.59478
11554,57.941994
11555,93.405525
11556,85.56979
11557,46.012516
11558,78.35325
11559,38.194805
11560,81.41478
11561,64.91649
11562,64.152954
11563,65.20143
11564,78.34424
11565,51.73682
11566,33.73132
11567,73.549416
11568,109.959435
11569,50.12707
11570,53.764183
11571,42.270504
11572,69.89719
11573,51.733112
11574,49.72618
11575,71.92305
11576,62.838425
11577,63.797165
11578,55.55712
11579,61.505142
11580,94.65928
11581,51.175472
11582,52.28038
11583,64.34341
11584,51.94117
11585,48.30238
11586,134.54082
11587,95.40089
11588,52.561962
11589,36.765854
11590,93.62796
11591,49.608162
11592,50.686752
11593,76.39731
11594,42.537804
11595,90.917336
11596,48.637966
11597,79.965034
11598,48.076298
11599,63.219494
11600,117.39088
11601,91.8237
11602,49.277313
11603,80.54018
11604,49.171093
11605,69.26531
11606,67.383446
11607,121.5341
11608,88.955826
11609,77.269394
11610,54.184265
11611,57.314507
11612,63.773872
11613,88.956764
11614,60.30523
11615,72.17956
11616,32.62941
11617,66.231865
11618,72.932365
11619,44.484406
11620,81.23155
11621,29.229193
11622,86.70946
11623,81.8864
11624,62.393307
11625,44.537
11626,399.3403
11627,114.07333
11628,66.59046
11629,19.542694
11630,115.20699
11631,94.48275
11632,59.14343
11633,68.35827
